Description	Resource	Path	Location	Type
Property d3fend.owl:monitors has no domain that is the same as or a super type of d3fend.owl:CloudServiceSensor	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 5152 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:monitors has no domain that is the same as or a super type of d3fend.owl:CloudServiceSensor	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 5153 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:monitors has no domain that is the same as or a super type of d3fend.owl:ApplicationInventorySensor	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 441 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:kb-reference-title has no domain that is the same as or a super type of d3fend.owl:TechniqueReference	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 16276 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:kb-reference-of has no domain that is the same as or a super type of d3fend.owl:TechniqueReference	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 16275 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:implements has no domain that is the same as or a super type of d3fend.owl:Software	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 11898 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:implements has no domain that is the same as or a super type of d3fend.owl:Procedure	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 10543 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:implements has no domain that is the same as or a super type of d3fend.owl:AccessMediator	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 83 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:features has no domain that is the same as or a super type of d3fend.owl:CapabilityImplementation	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 4837 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:disables has no domain that is the same as or a super type of d3fend.owl:T1562.009	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 15447 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:disables has no domain that is the same as or a super type of d3fend.owl:T1562.009	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 15448 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:disables has no domain that is the same as or a super type of d3fend.owl:T1562.001	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 15408 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:deletes has no domain that is the same as or a super type of d3fend.owl:T1070.004	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 13308 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:deletes has no domain that is the same as or a super type of d3fend.owl:FreeMemory	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 7260 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:deletes has no domain that is the same as or a super type of d3fend.owl:DeleteFile	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 6216 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:configures has no domain that is the same as or a super type of d3fend.owl:SystemFirewallConfiguration	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 12427 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authorizes has no domain that is the same as or a super type of d3fend.owl:Authorization	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 642 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authenticates has no domain that is the same as or a super type of d3fend.owl:LogonUser	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 8899 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authenticates has no domain that is the same as or a super type of d3fend.owl:Credential	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 5530 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authenticates has no domain that is the same as or a super type of d3fend.owl:AuthenticationFunction	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 616 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authenticates has no domain that is the same as or a super type of d3fend.owl:Authentication	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 566 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:authenticates has no domain that is the same as or a super type of d3fend.owl:AuthenticateUser	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 558 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:assesses has no domain that is the same as or a super type of d3fend.owl:DefensiveTechniqueAssessment	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 6199 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:assesses has no domain that is the same as or a super type of d3fend.owl:CapabilityAssessment	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 4813 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:assesses has no domain that is the same as or a super type of d3fend.owl:AdminFeatureAssessment	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 229 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:analyzes has no domain that is the same as or a super type of d3fend.owl:AnalysisOfAlternatives	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 356 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:addresses has no domain that is the same as or a super type of d3fend.owl:SymbolicLink	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 12267 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:addresses has no domain that is the same as or a super type of d3fend.owl:PointerDereferencingFunction	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 10454 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:addresses has no domain that is the same as or a super type of d3fend.owl:PointerDereferencingFunction	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 10455 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:addresses has no domain that is the same as or a super type of d3fend.owl:PartitionTable	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 10159 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
Property d3fend.owl:addresses has no domain that is the same as or a super type of d3fend.owl:MemoryAddress	d3fend.owl.oml	/sandbox/d3fend/oml/d3fend.mitre.org/ontologies	line: 9041 /sandbox/d3fend/oml/d3fend.mitre.org/ontologies/d3fend.owl.oml	Oml Problem
